,Text,language,int_label
1087,en parallèle une importante polémique se développa dans le nouveau département du val-doise voyant saffronter les « anti » et « pro-aéroport » les uns déplorant les nuisances apportées les autres répondant « développement économique et progrès » de  - année des dernières expropriations - à  la rumeur du projet et le flou des informations firent grandir la contestation locale puis départementale lampleur du phénomène conduisit le gouvernement à tenter denrayer la polémique en arrêtant clairement en mars  trois zones de nuisances  « a cinq communes et dix-mille habitants toute construction interdite  b soixante-mille habitants construction autorisée pour les bâtiments utilitaires  c cent-quatre-vingt-mille habitants extension des agglomérations limitées au maximum »,French,0
1088,st place in freedom of the press best local non-staff column best investigativein-depth story or series best news feature story best spot news story best special section or campaign advertising best editorial writing best-in-house promotion best illustration best information graphic best non-staff story editorial of the year best online writing in  nevada press association,English,1
1089,icf medalists for olympic and world championships – part  flatwater now sprint – at webcite archived -- additional archives wayback machine archived --,English,1
1090,the founder of the estonian cricket association eca is barry jason who holds the world record for the most countries played in by one person  in total estonians who have recently made the grade as international players include andres burget glebs bihanovs andrus kämbre and kristjan kogerman,English,1
1091,in  she participated at the reinas paraguayas del bicentenario  contest it was held in asuncion on  june  at the end of the night riquelme was crowned as the new miss universo paraguay giving her the right to represent paraguay at the miss universe held in são paulo brazil,English,1
1092,le rugby à xv a été introduit en france vers  par des britanniques travaillant dans l’hexagone dès  certains d’entre eux fondent le havre athletic club avec lequel ils pratiquent une forme hybride de rugby et de football quils appellent combination,French,0
1093,plus largement le recrutement interne permet lorsquil est régulièrement pratiqué de motiver les personnes travaillant pour lentreprise du fait que ceux-ci peuvent envisager des promotions et mutations internes faire jouer lascenseur social,French,0
1094,elle a reçu de nombreux prix littéraires dont en  le prix kleist la deuxième plus haute distinction littéraire dallemagne après le prix georg-büchner,French,0
1095,pendant les ans xiii et xiv il est embarqué sur l’escadre commandée par l’amiral villeneuve et en  il rejoint la grande armée il prend part aux guerres de prusse et de pologne et il est admis à la retraite le  mai ,French,0
1096,le stade toulousain connaît sa première période de domination du rugby français en remportant cinq titres de champion de france en six ans de  à  c’est alors le règne de la « vierge rouge » comme on surnomme le club rouge et noir à la suite de son titre de  au cours de laquelle l’équipe reste invaincue pendant toute la saison,French,0
